  1.100  3.9257E+00  7.2232E-02 -1.5299E+01  9.965E-01  1.5163E+01  1.8765E+00
  1.200  3.9283E+00  7.6386E-02 -1.6002E+01  1.002E+00  1.5169E+01  1.9357E+00
  1.300  3.9263E+00  7.9862E-02 -1.6651E+01  1.009E+00  1.5102E+01  1.9985E+00
  1.400  3.9190E+00  8.2540E-02 -1.7249E+01  1.015E+00  1.4963E+01  2.0648E+00
  1.500  3.9058E+00  8.4309E-02 -1.7796E+01  1.022E+00  1.4759E+01  2.1344E+00
  1.600  3.8864E+00  8.5079E-02 -1.8295E+01  1.029E+00  1.4500E+01  2.2073E+00
  1.700  3.8603E+00  8.4787E-02 -1.8746E+01  1.036E+00  1.4201E+01  2.2834E+00
  1.800  3.8273E+00  8.3402E-02 -1.9150E+01  1.044E+00  1.3881E+01  2.3628E+00
  1.900  3.7871E+00  8.0935E-02 -1.9505E+01  1.051E+00  1.3557E+01  2.4453E+00
  2.000  3.7394E+00  7.7423E-02 -1.9809E+01  1.058E+00  1.3252E+01  2.5313E+00
  2.200  3.6214E+00  6.7548E-02 -2.0257E+01  1.069E+00  1.2783E+01  2.7137E+00
  2.400  3.4300E+00  5.3356E-02 -2.0272E+01  1.104E+00  1.0874E+01  2.9280E+00
  2.600  3.3513E+00  4.9201E-02 -2.0990E+01  1.267E+00  6.6349E+00  3.1006E+00
  2.800  3.3443E+00  4.4659E-02 -2.2073E+01  1.307E+00  5.7967E+00  3.2412E+00
  3.000  3.3016E+00  3.7800E-02 -2.2979E+01  1.315E+00  5.4084E+00  3.3917E+00
  3.200  3.2405E+00  3.0126E-02 -2.3764E+01  1.307E+00  5.2492E+00  3.5486E+00
  3.400  3.1677E+00  2.2819E-02 -2.4434E+01  1.292E+00  5.2129E+00  3.7108E+00
  3.600  3.0878E+00  1.6792E-02 -2.5011E+01  1.271E+00  5.2534E+00  3.8775E+00
  3.800  3.0014E+00  1.2288E-02 -2.5503E+01  1.249E+00  5.3467E+00  4.0483E+00
  4.000  2.9105E+00  9.6088E-03 -2.5978E+01  1.228E+00  5.4790E+00  4.2226E+00
  4.200  2.8172E+00  8.8761E-03 -2.6492E+01  1.208E+00  5.6418E+00  4.4000E+00
  4.400  2.7207E+00  1.0421E-02 -2.7024E+01  1.187E+00  5.8291E+00  4.5801E+00
  4.600  2.6221E+00  1.4193E-02 -2.7477E+01  1.169E+00  6.0370E+00  4.7626E+00
  4.800  2.5215E+00  1.9774E-02 -2.7823E+01  1.153E+00  6.2625E+00  4.9470E+00
  5.000  2.4194E+00  2.6892E-02 -2.8112E+01  1.134E+00  6.5036E+00  5.1333E+00
  5.200  2.3162E+00  3.5026E-02 -2.8356E+01  1.118E+00  6.7585E+00  5.3211E+00
  5.400  2.2127E+00  4.3862E-02 -2.8565E+01  1.104E+00  7.0260E+00  5.5102E+00
  5.600  2.1100E+00  5.3138E-02 -2.8755E+01  1.089E+00  7.3048E+00  5.7004E+00
  5.800  2.0086E+00  6.2380E-02 -2.8928E+01  1.076E+00  7.5944E+00  5.8918E+00
  6.000  1.9087E+00  7.1397E-02 -2.9086E+01  1.064E+00  7.8938E+00  6.0840E+00
  6.500  1.6687E+00  9.0393E-02 -2.9432E+01  1.039E+00  8.6819E+00  6.5677E+00
  7.000  1.4402E+00  1.0237E-01 -2.9730E+01  1.020E+00  9.5214E+00  7.0550E+00
  7.500  1.2205E+00  1.0718E-01 -2.9992E+01  1.006E+00  1.0407E+01  7.5451E+00
  8.000  1.0037E+00  1.0666E-01 -3.0228E+01  9.927E-01  1.1336E+01  8.0371E+00
  8.500  7.9950E-01  1.0201E-01 -3.0449E+01  9.819E-01  1.2304E+01  8.5307E+00
  9.000  6.0727E-01  9.4449E-02 -3.0663E+01  9.731E-01  1.3309E+01  9.0255E+00
  9.500  4.2579E-01  8.5123E-02 -3.0875E+01  9.656E-01  1.4351E+01  9.5212E+00
 10.000  2.5025E-01  7.5439E-02 -3.1084E+01  9.573E-01  1.5426E+01  1.0018E+01
 11.000 -8.9275E-02  5.7907E-02 -3.1491E+01  9.418E-01  1.7675E+01  1.1012E+01
 12.000 -4.0210E-01  4.3411E-02 -3.1890E+01  9.325E-01  2.0046E+01  1.2008E+01
 13.000 -6.9236E-01  3.2193E-02 -3.2285E+01  9.274E-01  2.2532E+01  1.3005E+01
 14.000 -9.6011E-01  2.3947E-02 -3.2670E+01  9.246E-01  2.5128E+01  1.4003E+01
 15.000 -1.2079E+00  1.7839E-02 -3.3053E+01  9.240E-01  2.7828E+01  1.5001E+01
 16.000 -1.4391E+00  1.3387E-02 -3.3427E+01  9.240E-01  3.0628E+01  1.6000E+01
 17.000 -1.6533E+00  1.0105E-02 -3.3793E+01  9.250E-01  3.3524E+01  1.6999E+01
 18.000 -1.8543E+00  7.6900E-03 -3.4150E+01  9.261E-01  3.6511E+01  1.7998E+01
 19.000 -2.0419E+00  5.9019E-03 -3.4499E+01  9.276E-01  3.9587E+01  1.8998E+01
 20.000 -2.2181E+00  4.5526E-03 -3.4840E+01  9.291E-01  4.2748E+01  1.9997E+01
